time,.left,.right,.forward,.stop,.sound
2020/10/19/16:06:24.534741,0,1,0,0,0
2020/10/19/16:06:24.538447,0,1,0,0,0
2020/10/19/16:06:24.546539,0,1,0,0,0
2020/10/19/16:06:24.549273,0,1,0,0,0
2020/10/19/16:06:24.554222,0,1,0,0,0
2020/10/19/16:06:24.561390,0,1,0,0,0
2020/10/19/16:06:24.564040,0,1,0,0,0
2020/10/19/16:06:24.569159,0,1,0,0,0
2020/10/19/16:06:24.573771,0,1,0,0,0
2020/10/19/16:06:24.578790,0,1,0,0,0
2020/10/19/16:06:24.583206,0,1,0,0,0
2020/10/19/16:06:24.588385,0,1,0,0,0
2020/10/19/16:06:24.594483,0,1,0,0,0
2020/10/19/16:06:24.598685,0,1,0,0,0
2020/10/19/16:06:24.606807,0,1,0,0,0
2020/10/19/16:06:24.609123,0,1,0,0,0
2020/10/19/16:06:24.614111,0,1,0,0,0
2020/10/19/16:06:24.618384,0,1,0,0,0
2020/10/19/16:06:24.623230,0,1,0,0,0
2020/10/19/16:06:24.628691,0,1,0,0,0
2020/10/19/16:06:24.633232,0,1,0,0,0
2020/10/19/16:06:24.638654,0,1,0,0,0
2020/10/19/16:06:24.644320,0,1,0,0,0
2020/10/19/16:06:24.650097,0,1,0,0,0
2020/10/19/16:06:24.653765,0,1,0,0,0
2020/10/19/16:06:24.658873,0,1,0,0,0
2020/10/19/16:06:24.663781,0,1,0,0,0
2020/10/19/16:06:24.669548,0,1,0,0,0
2020/10/19/16:06:24.677276,0,1,0,0,0
2020/10/19/16:06:24.678670,0,1,0,0,0
2020/10/19/16:06:24.683542,0,1,0,0,0
2020/10/19/16:06:24.687852,0,1,0,0,0
2020/10/19/16:06:24.693368,0,1,0,0,0
2020/10/19/16:06:24.698399,0,1,0,0,0
2020/10/19/16:06:24.704002,0,1,0,0,0
2020/10/19/16:06:24.710591,0,1,0,0,0
2020/10/19/16:06:24.714208,0,1,0,0,0
2020/10/19/16:06:24.718947,0,1,0,0,0
2020/10/19/16:06:24.726953,0,1,0,0,0
2020/10/19/16:06:24.728303,0,1,0,0,0
2020/10/19/16:06:24.733239,0,1,0,0,0
2020/10/19/16:06:24.738558,0,1,0,0,0
2020/10/19/16:06:24.743824,0,1,0,0,0
2020/10/19/16:06:24.748821,0,1,0,0,0
2020/10/19/16:06:24.753335,0,1,0,0,0
2020/10/19/16:06:24.759015,0,1,0,0,0
2020/10/19/16:06:24.764016,0,1,0,0,0
2020/10/19/16:06:24.768196,0,1,0,0,0
2020/10/19/16:06:24.773902,0,1,0,0,0
2020/10/19/16:06:24.780737,0,1,0,0,0
2020/10/19/16:06:24.783285,0,1,0,0,0
2020/10/19/16:06:24.789304,0,1,0,0,0
2020/10/19/16:06:24.795121,0,1,0,0,0
2020/10/19/16:06:24.798067,0,1,0,0,0
2020/10/19/16:06:24.803248,0,1,0,0,0
2020/10/19/16:06:24.808349,0,1,0,0,0
2020/10/19/16:06:24.814130,0,1,0,0,0
2020/10/19/16:06:24.818460,0,1,0,0,0
2020/10/19/16:06:24.824044,0,1,0,0,0
2020/10/19/16:06:24.829643,0,1,0,0,0
2020/10/19/16:06:24.833496,0,1,0,0,0
2020/10/19/16:06:24.838963,0,1,0,0,0
2020/10/19/16:06:24.843211,0,1,0,0,0
2020/10/19/16:06:24.848861,0,1,0,0,0
2020/10/19/16:06:24.853489,0,1,0,0,0
2020/10/19/16:06:24.858546,0,1,0,0,0
2020/10/19/16:06:24.864167,0,1,0,0,0
2020/10/19/16:06:24.869450,0,1,0,0,0
2020/10/19/16:06:24.873880,0,1,0,0,0
2020/10/19/16:06:24.878874,0,1,0,0,0
2020/10/19/16:06:24.883318,0,1,0,0,0
2020/10/19/16:06:24.888831,0,1,0,0,0
2020/10/19/16:06:24.893535,0,1,0,0,0
2020/10/19/16:06:24.899614,0,1,0,0,0
2020/10/19/16:06:24.904311,0,1,0,0,0
2020/10/19/16:06:24.910415,0,1,0,0,0
2020/10/19/16:06:24.914265,0,1,0,0,0
2020/10/19/16:06:24.921449,0,1,0,0,0
2020/10/19/16:06:24.923654,0,1,0,0,0
2020/10/19/16:06:24.928491,0,1,0,0,0
2020/10/19/16:06:24.933820,0,1,0,0,0
2020/10/19/16:06:24.939308,0,1,0,0,0
2020/10/19/16:06:24.944219,0,1,0,0,0
2020/10/19/16:06:24.948302,0,1,0,0,0
2020/10/19/16:06:24.954050,0,1,0,0,0
2020/10/19/16:06:24.958887,0,1,0,0,0
2020/10/19/16:06:24.963451,0,1,0,0,0
2020/10/19/16:06:24.972971,0,1,0,0,0
2020/10/19/16:06:24.975492,0,1,0,0,0
2020/10/19/16:06:24.978493,0,1,0,0,0
2020/10/19/16:06:24.984100,0,1,0,0,0
2020/10/19/16:06:24.988582,0,1,0,0,0
2020/10/19/16:06:24.993738,0,1,0,0,0
2020/10/19/16:06:24.998698,0,1,0,0,0
2020/10/19/16:06:25.003559,0,1,0,0,0
2020/10/19/16:06:25.009125,0,1,0,0,0
2020/10/19/16:06:25.014086,0,1,0,0,0
2020/10/19/16:06:25.019327,0,1,0,0,0
2020/10/19/16:06:25.024263,0,1,0,0,0
2020/10/19/16:06:25.029185,0,1,0,0,0
2020/10/19/16:06:25.033863,0,1,0,0,0
2020/10/19/16:06:25.038398,0,1,0,0,0
2020/10/19/16:06:25.043053,0,1,0,0,0
2020/10/19/16:06:25.049723,0,1,0,0,0
2020/10/19/16:06:25.053646,0,1,0,0,0
2020/10/19/16:06:25.058286,0,1,0,0,0
2020/10/19/16:06:25.063690,0,1,0,0,0
2020/10/19/16:06:25.069261,0,1,0,0,0
2020/10/19/16:06:25.074774,0,1,0,0,0
2020/10/19/16:06:25.078984,0,1,0,0,0
2020/10/19/16:06:25.084879,0,1,0,0,0
2020/10/19/16:06:25.089072,0,1,0,0,0
2020/10/19/16:06:25.093973,0,1,0,0,0
2020/10/19/16:06:25.099097,0,1,0,0,0
2020/10/19/16:06:25.103649,0,1,0,0,0
2020/10/19/16:06:25.108530,0,1,0,0,0
2020/10/19/16:06:25.113663,0,1,0,0,0
2020/10/19/16:06:25.118912,0,1,0,0,0
2020/10/19/16:06:25.123777,0,1,0,0,0
2020/10/19/16:06:25.128835,0,1,0,0,0
2020/10/19/16:06:25.133630,0,1,0,0,0
2020/10/19/16:06:25.140655,0,1,0,0,0
2020/10/19/16:06:25.143743,0,1,0,0,0
2020/10/19/16:06:25.148980,0,1,0,0,0
2020/10/19/16:06:25.153726,0,1,0,0,0
2020/10/19/16:06:25.159668,0,1,0,0,0
2020/10/19/16:06:25.163603,0,1,0,0,0
2020/10/19/16:06:25.168618,0,1,0,0,0
2020/10/19/16:06:25.173885,0,1,0,0,0
2020/10/19/16:06:25.179370,0,1,0,0,0
2020/10/19/16:06:25.184263,0,1,0,0,0
2020/10/19/16:06:25.194999,0,1,0,0,0
2020/10/19/16:06:25.195008,0,1,0,0,0
2020/10/19/16:06:25.199470,0,1,0,0,0
2020/10/19/16:06:25.203598,0,1,0,0,0
2020/10/19/16:06:25.209007,0,1,0,0,0
2020/10/19/16:06:25.215000,0,1,0,0,0
2020/10/19/16:06:25.220983,0,1,0,0,0
2020/10/19/16:06:25.226295,0,1,0,0,0
2020/10/19/16:06:25.233971,0,1,0,0,0
2020/10/19/16:06:25.234999,0,1,0,0,0
2020/10/19/16:06:25.242650,0,1,0,0,0
2020/10/19/16:06:25.245298,0,1,0,0,0
2020/10/19/16:06:25.249020,0,1,0,0,0
2020/10/19/16:06:25.255599,0,1,0,0,0
2020/10/19/16:06:25.258755,0,1,0,0,0
2020/10/19/16:06:25.264524,0,1,0,0,0
2020/10/19/16:06:25.268104,0,1,0,0,0
2020/10/19/16:06:25.275587,0,1,0,0,0
2020/10/19/16:06:25.278864,0,1,0,0,0
2020/10/19/16:06:25.284267,0,1,0,0,0
2020/10/19/16:06:25.290468,0,1,0,0,0
2020/10/19/16:06:25.293602,0,1,0,0,0
2020/10/19/16:06:25.298912,0,1,0,0,0
2020/10/19/16:06:25.303211,0,1,0,0,0
2020/10/19/16:06:25.308812,0,1,0,0,0
2020/10/19/16:06:25.313594,0,1,0,0,0
2020/10/19/16:06:25.318198,0,1,0,0,0
2020/10/19/16:06:25.323529,0,1,0,0,0
2020/10/19/16:06:25.329120,0,1,0,0,0
2020/10/19/16:06:25.334436,0,1,0,0,0
2020/10/19/16:06:25.338721,0,1,0,0,0
2020/10/19/16:06:25.343669,0,1,0,0,0
2020/10/19/16:06:25.347837,0,1,0,0,0
2020/10/19/16:06:25.353319,0,1,0,0,0
2020/10/19/16:06:25.358737,0,1,0,0,0
2020/10/19/16:06:25.363611,0,1,0,0,0
2020/10/19/16:06:25.368266,0,1,0,0,0
2020/10/19/16:06:25.373189,0,1,0,0,0
2020/10/19/16:06:25.378283,0,1,0,0,0
2020/10/19/16:06:25.384028,0,1,0,0,0
2020/10/19/16:06:25.393965,0,1,0,0,0
2020/10/19/16:06:25.394043,0,1,0,0,0
2020/10/19/16:06:25.399767,0,1,0,0,0
2020/10/19/16:06:25.404269,0,1,0,0,0
2020/10/19/16:06:25.408381,0,1,0,0,0
2020/10/19/16:06:25.412989,0,1,0,0,0
2020/10/19/16:06:25.419647,0,1,0,0,0
2020/10/19/16:06:25.423110,0,1,0,0,0
2020/10/19/16:06:25.428529,0,1,0,0,0
2020/10/19/16:06:25.433313,0,1,0,0,0
2020/10/19/16:06:25.439663,0,1,0,0,0
2020/10/19/16:06:25.444674,0,1,0,0,0
2020/10/19/16:06:25.448742,0,1,0,0,0
2020/10/19/16:06:25.454309,0,1,0,0,0
2020/10/19/16:06:25.458293,0,1,0,0,0
2020/10/19/16:06:25.463337,0,1,0,0,0
2020/10/19/16:06:25.468821,0,1,0,0,0
2020/10/19/16:06:25.473413,0,1,0,0,0
2020/10/19/16:06:25.478986,0,1,0,0,0
2020/10/19/16:06:25.483536,0,1,0,0,0
2020/10/19/16:06:25.489087,0,1,0,0,0
2020/10/19/16:06:25.503309,0,1,0,0,0
2020/10/19/16:06:25.503342,0,1,0,0,0
2020/10/19/16:06:25.504382,0,1,0,0,0
2020/10/19/16:06:25.509552,0,1,0,0,0
2020/10/19/16:06:25.513812,0,1,0,0,0
2020/10/19/16:06:25.517783,0,1,0,0,0
2020/10/19/16:06:25.523769,0,1,0,0,0
2020/10/19/16:06:25.528622,0,1,0,0,0
2020/10/19/16:06:25.533243,0,1,0,0,0
2020/10/19/16:06:25.537937,0,1,0,0,0
2020/10/19/16:06:25.543267,0,1,0,0,0
2020/10/19/16:06:25.550763,0,1,0,0,0
2020/10/19/16:06:25.555016,0,1,0,0,0
2020/10/19/16:06:25.564160,0,1,0,0,0
2020/10/19/16:06:25.564186,0,1,0,0,0
2020/10/19/16:06:25.569175,0,1,0,0,0
2020/10/19/16:06:25.574273,0,1,0,0,0
2020/10/19/16:06:25.579119,0,1,0,0,0
2020/10/19/16:06:25.583705,0,1,0,0,0
2020/10/19/16:06:25.589325,0,1,0,0,0
2020/10/19/16:06:25.593335,0,1,0,0,0
2020/10/19/16:06:25.605265,0,1,0,0,0
2020/10/19/16:06:25.605298,0,1,0,0,0
2020/10/19/16:06:25.609164,0,1,0,0,0
2020/10/19/16:06:25.615060,0,1,0,0,0
2020/10/19/16:06:25.618798,0,1,0,0,0
2020/10/19/16:06:25.623749,0,1,0,0,0
2020/10/19/16:06:25.628672,0,1,0,0,0
2020/10/19/16:06:25.633827,0,1,0,0,0
2020/10/19/16:06:25.638784,0,1,0,0,0
2020/10/19/16:06:25.643579,0,1,0,0,0
2020/10/19/16:06:25.649206,0,1,0,0,0
2020/10/19/16:06:25.657932,0,1,0,0,0
2020/10/19/16:06:25.659284,0,1,0,0,0
2020/10/19/16:06:25.664280,0,1,0,0,0
2020/10/19/16:06:25.669565,0,1,0,0,0
2020/10/19/16:06:25.674161,0,1,0,0,0
2020/10/19/16:06:25.678439,0,1,0,0,0
2020/10/19/16:06:25.683549,0,1,0,0,0
2020/10/19/16:06:25.688646,0,1,0,0,0
2020/10/19/16:06:25.694776,0,1,0,0,0
2020/10/19/16:06:25.699303,0,1,0,0,0
2020/10/19/16:06:25.704490,0,1,0,0,0
2020/10/19/16:06:25.709716,0,1,0,0,0
2020/10/19/16:06:25.713567,0,1,0,0,0
2020/10/19/16:06:25.719036,0,1,0,0,0
2020/10/19/16:06:25.723382,0,1,0,0,0
2020/10/19/16:06:25.728515,0,1,0,0,0
2020/10/19/16:06:25.733676,0,1,0,0,0
2020/10/19/16:06:25.738613,0,1,0,0,0
2020/10/19/16:06:25.743736,0,1,0,0,0
2020/10/19/16:06:25.750987,0,1,0,0,0
2020/10/19/16:06:25.753513,0,1,0,0,0
2020/10/19/16:06:25.759672,0,1,0,0,0
2020/10/19/16:06:25.764096,0,1,0,0,0
2020/10/19/16:06:25.768974,0,1,0,0,0
2020/10/19/16:06:25.773146,0,1,0,0,0
2020/10/19/16:06:25.778126,0,1,0,0,0
2020/10/19/16:06:25.782981,0,1,0,0,0
2020/10/19/16:06:25.790039,0,1,0,0,0
2020/10/19/16:06:25.793748,0,1,0,0,0
2020/10/19/16:06:25.798661,0,1,0,0,0
2020/10/19/16:06:25.803016,0,1,0,0,0
2020/10/19/16:06:25.810075,0,1,0,0,0
2020/10/19/16:06:25.815472,0,1,0,0,0
2020/10/19/16:06:25.819945,0,1,0,0,0
2020/10/19/16:06:25.823255,0,1,0,0,0
2020/10/19/16:06:25.828367,0,1,0,0,0
2020/10/19/16:06:25.833450,0,1,0,0,0
2020/10/19/16:06:25.838699,0,1,0,0,0
2020/10/19/16:06:25.843482,0,1,0,0,0
2020/10/19/16:06:25.848386,0,1,0,0,0
2020/10/19/16:06:25.853697,0,1,0,0,0
2020/10/19/16:06:25.859334,0,1,0,0,0
2020/10/19/16:06:25.863847,0,1,0,0,0
2020/10/19/16:06:25.868566,0,1,0,0,0
2020/10/19/16:06:25.874113,0,1,0,0,0
2020/10/19/16:06:25.878512,0,1,0,0,0
2020/10/19/16:06:25.883615,0,1,0,0,0
2020/10/19/16:06:25.888384,0,1,0,0,0
2020/10/19/16:06:25.894395,0,1,0,0,0
2020/10/19/16:06:25.898450,0,1,0,0,0
2020/10/19/16:06:25.903816,0,1,0,0,0
2020/10/19/16:06:25.918545,0,1,0,0,0
2020/10/19/16:06:25.918627,0,1,0,0,0
2020/10/19/16:06:25.921717,0,1,0,0,0
2020/10/19/16:06:25.924378,0,1,0,0,0
2020/10/19/16:06:25.930536,0,1,0,0,0
2020/10/19/16:06:25.933522,0,1,0,0,0
2020/10/19/16:06:25.938587,0,1,0,0,0
2020/10/19/16:06:25.943677,0,1,0,0,0
2020/10/19/16:06:25.949684,0,1,0,0,0
2020/10/19/16:06:25.954290,0,1,0,0,0
2020/10/19/16:06:25.958798,0,1,0,0,0
2020/10/19/16:06:25.963673,0,1,0,0,0
2020/10/19/16:06:25.969329,0,1,0,0,0
2020/10/19/16:06:25.974159,0,1,0,0,0
2020/10/19/16:06:25.978582,0,1,0,0,0
2020/10/19/16:06:25.983361,0,1,0,0,0
2020/10/19/16:06:25.988615,0,1,0,0,0
2020/10/19/16:06:25.994224,0,1,0,0,0
2020/10/19/16:06:25.999299,0,1,0,0,0
2020/10/19/16:06:26.009187,0,1,0,0,0
2020/10/19/16:06:26.009196,0,1,0,0,0
2020/10/19/16:06:26.013904,0,1,0,0,0
2020/10/19/16:06:26.018969,0,1,0,0,0
2020/10/19/16:06:26.023542,0,1,0,0,0
2020/10/19/16:06:26.028268,0,1,0,0,0
2020/10/19/16:06:26.033184,0,1,0,0,0
2020/10/19/16:06:26.038521,0,1,0,0,0
2020/10/19/16:06:26.043655,0,1,0,0,0
2020/10/19/16:06:26.048725,0,1,0,0,0
2020/10/19/16:06:26.054061,0,1,0,0,0
2020/10/19/16:06:26.059814,0,1,0,0,0
2020/10/19/16:06:26.066073,0,1,0,0,0
2020/10/19/16:06:26.069051,0,1,0,0,0
2020/10/19/16:06:26.074537,0,1,0,0,0
2020/10/19/16:06:26.078746,0,1,0,0,0
2020/10/19/16:06:26.083598,0,1,0,0,0
2020/10/19/16:06:26.090084,0,1,0,0,0
2020/10/19/16:06:26.094118,0,1,0,0,0
2020/10/19/16:06:26.098717,0,1,0,0,0
2020/10/19/16:06:26.103979,0,1,0,0,0
2020/10/19/16:06:26.109593,0,1,0,0,0
2020/10/19/16:06:26.114605,0,1,0,0,0
2020/10/19/16:06:26.118988,0,1,0,0,0
2020/10/19/16:06:26.124393,0,1,0,0,0
2020/10/19/16:06:26.129258,0,1,0,0,0
2020/10/19/16:06:26.133650,0,1,0,0,0
2020/10/19/16:06:26.139225,0,1,0,0,0
2020/10/19/16:06:26.143642,0,1,0,0,0
2020/10/19/16:06:26.149951,0,1,0,0,0
2020/10/19/16:06:26.153747,0,1,0,0,0
2020/10/19/16:06:26.158292,0,1,0,0,0
2020/10/19/16:06:26.165329,0,1,0,0,0
2020/10/19/16:06:26.168889,0,1,0,0,0
2020/10/19/16:06:26.174475,0,1,0,0,0
2020/10/19/16:06:26.181329,0,1,0,0,0
2020/10/19/16:06:26.183532,0,1,0,0,0
2020/10/19/16:06:26.189836,0,1,0,0,0
2020/10/19/16:06:26.196149,0,1,0,0,0
2020/10/19/16:06:26.201031,0,1,0,0,0
2020/10/19/16:06:26.203532,0,1,0,0,0
2020/10/19/16:06:26.217332,0,1,0,0,0
2020/10/19/16:06:26.219119,0,1,0,0,0
2020/10/19/16:06:26.224371,0,1,0,0,0
2020/10/19/16:06:26.229025,0,1,0,0,0
2020/10/19/16:06:26.233544,0,1,0,0,0
2020/10/19/16:06:26.238536,0,1,0,0,0
2020/10/19/16:06:26.243668,0,1,0,0,0
2020/10/19/16:06:26.248980,0,1,0,0,0
2020/10/19/16:06:26.253641,0,1,0,0,0
2020/10/19/16:06:26.259371,0,1,0,0,0
2020/10/19/16:06:26.263710,0,1,0,0,0
2020/10/19/16:06:26.270904,0,1,0,0,0
2020/10/19/16:06:26.275983,0,1,0,0,0
2020/10/19/16:06:26.289655,0,1,0,0,0
2020/10/19/16:06:26.290375,0,1,0,0,0
2020/10/19/16:06:26.293365,0,1,0,0,0
2020/10/19/16:06:26.293465,0,1,0,0,0
2020/10/19/16:06:26.298682,0,1,0,0,0
2020/10/19/16:06:26.303537,0,1,0,0,0
2020/10/19/16:06:26.309070,0,1,0,0,0
2020/10/19/16:06:26.313623,0,1,0,0,0
2020/10/19/16:06:26.318377,0,1,0,0,0
2020/10/19/16:06:26.325530,0,1,0,0,0
2020/10/19/16:06:26.329951,0,1,0,0,0
2020/10/19/16:06:26.335909,0,1,0,0,0
2020/10/19/16:06:26.339947,0,1,0,0,0
2020/10/19/16:06:26.345082,0,1,0,0,0
2020/10/19/16:06:26.349210,0,1,0,0,0
2020/10/19/16:06:26.354743,0,1,0,0,0
2020/10/19/16:06:26.358902,0,1,0,0,0
2020/10/19/16:06:26.363908,0,1,0,0,0
2020/10/19/16:06:26.369276,0,1,0,0,0
2020/10/19/16:06:26.377817,0,1,0,0,0
2020/10/19/16:06:26.380146,0,1,0,0,0
2020/10/19/16:06:26.384548,0,1,0,0,0
2020/10/19/16:06:26.389143,0,1,0,0,0
2020/10/19/16:06:26.394157,0,1,0,0,0
2020/10/19/16:06:26.398953,0,1,0,0,0
2020/10/19/16:06:26.403520,0,1,0,0,0
2020/10/19/16:06:26.409035,0,1,0,0,0
2020/10/19/16:06:26.414390,0,1,0,0,0
2020/10/19/16:06:26.418990,0,1,0,0,0
2020/10/19/16:06:26.424884,0,1,0,0,0
2020/10/19/16:06:26.428652,0,1,0,0,0
2020/10/19/16:06:26.433799,0,1,0,0,0
2020/10/19/16:06:26.438200,0,1,0,0,0
2020/10/19/16:06:26.445737,0,1,0,0,0
2020/10/19/16:06:26.449115,0,1,0,0,0
2020/10/19/16:06:26.454323,0,1,0,0,0
2020/10/19/16:06:26.458831,0,1,0,0,0
2020/10/19/16:06:26.463948,0,1,0,0,0
2020/10/19/16:06:26.468740,0,1,0,0,0
2020/10/19/16:06:26.473176,0,1,0,0,0
2020/10/19/16:06:26.478848,0,1,0,0,0
2020/10/19/16:06:26.483279,0,1,0,0,0
2020/10/19/16:06:26.489086,0,1,0,0,0
2020/10/19/16:06:26.493738,0,1,0,0,0
2020/10/19/16:06:26.498670,0,1,0,0,0
2020/10/19/16:06:26.505723,0,1,0,0,0
2020/10/19/16:06:26.508685,0,1,0,0,0
2020/10/19/16:06:26.514670,0,1,0,0,0
2020/10/19/16:06:26.518210,0,1,0,0,0
2020/10/19/16:06:26.524223,0,1,0,0,0
2020/10/19/16:06:26.528831,0,1,0,0,0
2020/10/19/16:06:26.533245,0,1,0,0,0
2020/10/19/16:06:26.538687,0,1,0,0,0
2020/10/19/16:06:26.546262,0,1,0,0,0
2020/10/19/16:06:26.550099,0,1,0,0,0
2020/10/19/16:06:26.553388,0,1,0,0,0
2020/10/19/16:06:26.558099,0,1,0,0,0
2020/10/19/16:06:26.563978,0,1,0,0,0
2020/10/19/16:06:26.568213,0,1,0,0,0
2020/10/19/16:06:26.573947,0,1,0,0,0
2020/10/19/16:06:26.579399,0,1,0,0,0
2020/10/19/16:06:26.583676,0,1,0,0,0
2020/10/19/16:06:26.590768,0,1,0,0,0
2020/10/19/16:06:26.600765,0,1,0,0,0
2020/10/19/16:06:26.600781,0,1,0,0,0
2020/10/19/16:06:26.603488,0,1,0,0,0
2020/10/19/16:06:26.608567,0,1,0,0,0
2020/10/19/16:06:26.614005,0,1,0,0,0
2020/10/19/16:06:26.618974,0,1,0,0,0
2020/10/19/16:06:26.623707,0,1,0,0,0
2020/10/19/16:06:26.629009,0,1,0,0,0
2020/10/19/16:06:26.634207,0,1,0,0,0
2020/10/19/16:06:26.639653,0,1,0,0,0
2020/10/19/16:06:26.644553,0,1,0,0,0
2020/10/19/16:06:26.649282,0,1,0,0,0
2020/10/19/16:06:26.654767,0,1,0,0,0
2020/10/19/16:06:26.658384,0,1,0,0,0
2020/10/19/16:06:26.663287,0,1,0,0,0
2020/10/19/16:06:26.668590,0,1,0,0,0
2020/10/19/16:06:26.673610,0,1,0,0,0
2020/10/19/16:06:26.678684,0,1,0,0,0
2020/10/19/16:06:26.683774,0,1,0,0,0
2020/10/19/16:06:26.692013,0,1,0,0,0
2020/10/19/16:06:26.694097,0,1,0,0,0
2020/10/19/16:06:26.700253,0,1,0,0,0
2020/10/19/16:06:26.703410,0,1,0,0,0
2020/10/19/16:06:26.711483,0,1,0,0,0
2020/10/19/16:06:26.713194,0,1,0,0,0
2020/10/19/16:06:26.718206,0,1,0,0,0
2020/10/19/16:06:26.723320,0,1,0,0,0
2020/10/19/16:06:26.728111,0,1,0,0,0
2020/10/19/16:06:26.733355,0,1,0,0,0
2020/10/19/16:06:26.739693,0,1,0,0,0
2020/10/19/16:06:26.745124,0,1,0,0,0
2020/10/19/16:06:26.749067,0,1,0,0,0
2020/10/19/16:06:26.753877,0,1,0,0,0
2020/10/19/16:06:26.759976,0,1,0,0,0
2020/10/19/16:06:26.763947,0,1,0,0,0
2020/10/19/16:06:26.768892,0,1,0,0,0
2020/10/19/16:06:26.773640,0,1,0,0,0
2020/10/19/16:06:26.778261,0,1,0,0,0
2020/10/19/16:06:26.786040,0,1,0,0,0
2020/10/19/16:06:26.795257,0,1,0,0,0
2020/10/19/16:06:26.795346,0,1,0,0,0
2020/10/19/16:06:26.799467,0,1,0,0,0
2020/10/19/16:06:26.804549,0,1,0,0,0
2020/10/19/16:06:26.810671,0,1,0,0,0
2020/10/19/16:06:26.813877,0,1,0,0,0
2020/10/19/16:06:26.818913,0,1,0,0,0
2020/10/19/16:06:26.823365,0,1,0,0,0
2020/10/19/16:06:26.828397,0,1,0,0,0
2020/10/19/16:06:26.833673,0,1,0,0,0
2020/10/19/16:06:26.838433,0,1,0,0,0
2020/10/19/16:06:26.844251,0,1,0,0,0
2020/10/19/16:06:26.848691,0,1,0,0,0
2020/10/19/16:06:26.854365,0,1,0,0,0
2020/10/19/16:06:26.859010,0,1,0,0,0
2020/10/19/16:06:26.874509,0,1,0,0,0
2020/10/19/16:06:26.874522,0,1,0,0,0
2020/10/19/16:06:26.874553,0,1,0,0,0
2020/10/19/16:06:26.878836,0,1,0,0,0
2020/10/19/16:06:26.883260,0,1,0,0,0
2020/10/19/16:06:26.888692,0,1,0,0,0
2020/10/19/16:06:26.893794,0,1,0,0,0
2020/10/19/16:06:26.899094,0,1,0,0,0
2020/10/19/16:06:26.908205,0,1,0,0,0
2020/10/19/16:06:26.910702,0,1,0,0,0
2020/10/19/16:06:26.913674,0,1,0,0,0
2020/10/19/16:06:26.918628,0,1,0,0,0
2020/10/19/16:06:26.924921,0,1,0,0,0
2020/10/19/16:06:26.929364,0,1,0,0,0
2020/10/19/16:06:26.934454,0,1,0,0,0
2020/10/19/16:06:26.938457,0,1,0,0,0
2020/10/19/16:06:26.943615,0,1,0,0,0
2020/10/19/16:06:26.948960,0,1,0,0,0
2020/10/19/16:06:26.953692,0,1,0,0,0
2020/10/19/16:06:26.959803,0,1,0,0,0
2020/10/19/16:06:26.963900,0,1,0,0,0
2020/10/19/16:06:26.968746,0,1,0,0,0
2020/10/19/16:06:26.973702,0,1,0,0,0
2020/10/19/16:06:26.978292,0,1,0,0,0
2020/10/19/16:06:26.983300,0,1,0,0,0
2020/10/19/16:06:26.988925,0,1,0,0,0
2020/10/19/16:06:26.994347,0,1,0,0,0
2020/10/19/16:06:26.998535,0,1,0,0,0
2020/10/19/16:06:27.003999,0,1,0,0,0
2020/10/19/16:06:27.008551,0,1,0,0,0
2020/10/19/16:06:27.013890,0,1,0,0,0
2020/10/19/16:06:27.019616,0,1,0,0,0
2020/10/19/16:06:27.024016,0,1,0,0,0
2020/10/19/16:06:27.029161,0,1,0,0,0
2020/10/19/16:06:27.033678,0,1,0,0,0
2020/10/19/16:06:27.038307,0,1,0,0,0
2020/10/19/16:06:27.044781,0,1,0,0,0
2020/10/19/16:06:27.048875,0,1,0,0,0
2020/10/19/16:06:27.053245,0,1,0,0,0
2020/10/19/16:06:27.058874,0,1,0,0,0
2020/10/19/16:06:27.064991,0,1,0,0,0
2020/10/19/16:06:27.068714,0,1,0,0,0
2020/10/19/16:06:27.073627,0,1,0,0,0
2020/10/19/16:06:27.083170,0,1,0,0,0
2020/10/19/16:06:27.086148,0,1,0,0,0
2020/10/19/16:06:27.089755,0,1,0,0,0
2020/10/19/16:06:27.093342,0,1,0,0,0
2020/10/19/16:06:27.099227,0,1,0,0,0
2020/10/19/16:06:27.103667,0,1,0,0,0
2020/10/19/16:06:27.109207,0,1,0,0,0
2020/10/19/16:06:27.114951,0,1,0,0,0
2020/10/19/16:06:27.119160,0,1,0,0,0
2020/10/19/16:06:27.125516,0,1,0,0,0
2020/10/19/16:06:27.131018,0,1,0,0,0
2020/10/19/16:06:27.137773,0,1,0,0,0
2020/10/19/16:06:27.140950,0,1,0,0,0
2020/10/19/16:06:27.144771,0,1,0,0,0
2020/10/19/16:06:27.150552,0,1,0,0,0
2020/10/19/16:06:27.156483,0,1,0,0,0
2020/10/19/16:06:27.161025,0,1,0,0,0
2020/10/19/16:06:27.165186,0,1,0,0,0
2020/10/19/16:06:27.169168,0,1,0,0,0
2020/10/19/16:06:27.174738,0,1,0,0,0
2020/10/19/16:06:27.179616,0,1,0,0,0
2020/10/19/16:06:27.184121,0,1,0,0,0
2020/10/19/16:06:27.194412,0,1,0,0,0
2020/10/19/16:06:27.194532,0,1,0,0,0
2020/10/19/16:06:27.199614,0,1,0,0,0
2020/10/19/16:06:27.204504,0,1,0,0,0
2020/10/19/16:06:27.209285,0,1,0,0,0
2020/10/19/16:06:27.213395,0,1,0,0,0
2020/10/19/16:06:27.218748,0,1,0,0,0
