rosbagTimestamp,data
1606295474230103453,"""1606295474.99947,38.254720,140.835230,197.205000,0.087000,-0.001000,-0.014000,6.416000,6.416000,9.456000,2,1,1,0"""
1606295474318676797,"""1606295474.99947,38.254720,140.835230,197.205000,0.087000,-0.001000,-0.014000,6.416000,6.416000,9.456000,2,1,1,0"""
1606295474417874132,"""1606295474.299947,38.254720,140.835231,197.205000,0.060000,0.053000,-0.011000,6.416000,6.416000,9.472000,2,1,1,0"""
1606295474523589283,"""1606295474.299947,38.254720,140.835231,197.205000,0.060000,0.053000,-0.011000,6.416000,6.416000,9.472000,2,1,1,0"""
1606295474631152515,"""1606295474.499947,38.254720,140.835231,197.205000,0.043000,0.083000,-0.006000,6.416000,6.416000,9.472000,2,1,1,0"""
1606295474719932104,"""1606295474.499947,38.254720,140.835231,197.205000,0.043000,0.083000,-0.006000,6.416000,6.416000,9.472000,2,1,1,0"""
1606295474833331955,"""1606295474.699947,38.254720,140.835231,197.214000,0.050000,0.059000,-0.003000,6.416000,6.416000,9.488001,2,1,1,0"""
1606295474927556086,"""1606295474.699947,38.254720,140.835231,197.214000,0.050000,0.059000,-0.003000,6.416000,6.416000,9.488001,2,1,1,0"""
1606295475066788279,"""1606295474.899947,38.254721,140.835232,197.225000,0.118000,0.154000,-0.004000,6.416000,6.416000,9.488001,2,1,1,0"""
1606295475129523345,"""1606295474.899947,38.254721,140.835232,197.225000,0.118000,0.154000,-0.004000,6.416000,6.416000,9.488001,2,1,1,0"""
1606295475234982310,"""1606295475.99947,38.254721,140.835233,197.200000,0.183000,0.274000,0.021000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295475318796319,"""1606295475.99947,38.254721,140.835233,197.200000,0.183000,0.274000,0.021000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295475437804000,"""1606295475.299947,38.254721,140.835234,197.223000,0.195000,0.428000,-0.002000,6.432000,6.432000,9.472000,2,1,1,0"""
1606295475519975692,"""1606295475.299947,38.254721,140.835234,197.223000,0.195000,0.428000,-0.002000,6.432000,6.432000,9.472000,2,1,1,0"""
1606295475647471784,"""1606295475.499946,38.254722,140.835235,197.279000,0.236000,0.475000,-0.042000,6.432000,6.432000,9.472000,2,1,1,0"""
1606295475719047639,"""1606295475.499946,38.254722,140.835235,197.279000,0.236000,0.475000,-0.042000,6.432000,6.432000,9.472000,2,1,1,0"""
1606295475870350719,"""1606295475.699946,38.254723,140.835237,197.267000,0.313000,0.542000,-0.019000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295475927426576,"""1606295475.699946,38.254723,140.835237,197.267000,0.313000,0.542000,-0.019000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295476028373377,"""1606295475.899946,38.254724,140.835238,197.270000,0.435000,0.519000,-0.011000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295476117637107,"""1606295475.899946,38.254724,140.835238,197.270000,0.435000,0.519000,-0.011000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295476233036896,"""1606295476.99946,38.254725,140.835239,197.299000,0.544000,0.537000,-0.031000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295476325299605,"""1606295476.99946,38.254725,140.835239,197.299000,0.544000,0.537000,-0.031000,6.432000,6.432000,9.488001,2,1,1,0"""
1606295476430257528,"""1606295476.299946,38.254726,140.835240,197.319000,0.588000,0.618000,-0.041000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295476524276537,"""1606295476.299946,38.254726,140.835240,197.319000,0.588000,0.618000,-0.041000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295476619638465,"""1606295476.499946,38.254728,140.835242,197.312000,0.683000,0.679000,-0.021000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295476728385177,"""1606295476.499946,38.254728,140.835242,197.312000,0.683000,0.679000,-0.021000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295476817442184,"""1606295476.699946,38.254729,140.835244,197.326000,0.646000,0.695000,-0.027000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295476925577773,"""1606295476.699946,38.254729,140.835244,197.326000,0.646000,0.695000,-0.027000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295477022115661,"""1606295476.899946,38.254731,140.835245,197.370000,0.754000,0.703000,-0.062000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295477122966034,"""1606295476.999946,38.254732,140.835246,197.348000,0.750000,0.649000,-0.038000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295477234451780,"""1606295476.999946,38.254732,140.835246,197.348000,0.750000,0.649000,-0.038000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295477326925218,"""1606295477.199946,38.254733,140.835247,197.347000,0.831000,0.601000,-0.024000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295477439267793,"""1606295477.199946,38.254733,140.835247,197.347000,0.831000,0.601000,-0.024000,6.448000,6.448000,9.488001,2,1,1,0"""
1606295477520079247,"""1606295477.399946,38.254735,140.835249,197.372000,0.861000,0.629000,-0.040000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295477634704852,"""1606295477.399946,38.254735,140.835249,197.372000,0.861000,0.629000,-0.040000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295477717864118,"""1606295477.599946,38.254736,140.835250,197.369000,0.844000,0.674000,-0.033000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295477826937003,"""1606295477.599946,38.254736,140.835250,197.369000,0.844000,0.674000,-0.033000,6.464000,6.464000,9.504001,2,1,1,0"""
1606295477918974370,"""1606295477.799946,38.254738,140.835252,197.324000,0.845000,0.751000,0.005000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295478033227221,"""1606295477.799946,38.254738,140.835252,197.324000,0.845000,0.751000,0.005000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295478127487496,"""1606295477.999946,38.254739,140.835254,197.355000,0.810000,0.789000,-0.021000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295478224851000,"""1606295477.999946,38.254739,140.835254,197.355000,0.810000,0.789000,-0.021000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295478317046164,"""1606295478.199946,38.254741,140.835256,197.368000,0.782000,0.738000,-0.030000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295478425383177,"""1606295478.199946,38.254741,140.835256,197.368000,0.782000,0.738000,-0.030000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295478517859614,"""1606295478.399946,38.254742,140.835257,197.309000,0.837000,0.771000,0.022000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295478626218813,"""1606295478.399946,38.254742,140.835257,197.309000,0.837000,0.771000,0.022000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295478730045731,"""1606295478.599946,38.254744,140.835259,197.337000,0.875000,0.732000,0.005000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295478858049290,"""1606295478.599946,38.254744,140.835259,197.337000,0.875000,0.732000,0.005000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295478918619796,"""1606295478.799946,38.254745,140.835261,197.406000,0.844000,0.761000,-0.047000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479035695971,"""1606295478.799946,38.254745,140.835261,197.406000,0.844000,0.761000,-0.047000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479126637840,"""1606295478.999946,38.254747,140.835263,197.330000,0.893000,0.804000,0.022000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479277283083,"""1606295478.999946,38.254747,140.835263,197.330000,0.893000,0.804000,0.022000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479327250889,"""1606295479.199945,38.254748,140.835265,197.408000,0.749000,0.853000,-0.042000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479420254573,"""1606295479.199945,38.254748,140.835265,197.408000,0.749000,0.853000,-0.042000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479530683903,"""1606295479.399945,38.254750,140.835267,197.442000,0.848000,0.849000,-0.057000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479616936237,"""1606295479.399945,38.254750,140.835267,197.442000,0.848000,0.849000,-0.057000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295479721156340,"""1606295479.599945,38.254752,140.835269,197.346000,0.897000,0.849000,0.031000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295479841280519,"""1606295479.599945,38.254752,140.835269,197.346000,0.897000,0.849000,0.031000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295479920385878,"""1606295479.799945,38.254753,140.835270,197.409000,0.885000,0.771000,-0.016000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295480040285744,"""1606295479.799945,38.254753,140.835270,197.409000,0.885000,0.771000,-0.016000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295480120813468,"""1606295479.999945,38.254755,140.835272,197.470000,0.858000,0.740000,-0.059000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295480250493768,"""1606295479.999945,38.254755,140.835272,197.470000,0.858000,0.740000,-0.059000,6.480000,6.480000,9.520000,2,1,1,0"""
1606295480318354685,"""1606295480.199945,38.254757,140.835274,197.406000,0.877000,0.773000,0.006000,6.496000,6.496000,9.520000,2,1,1,0"""
1606295480432338001,"""1606295480.199945,38.254757,140.835274,197.406000,0.877000,0.773000,0.006000,6.496000,6.496000,9.520000,2,1,1,0"""
1606295480517863554,"""1606295480.399945,38.254758,140.835276,197.439000,0.792000,0.828000,-0.023000,6.496000,6.496000,9.520000,2,1,1,0"""
1606295480626900839,"""1606295480.399945,38.254758,140.835276,197.439000,0.792000,0.828000,-0.023000,6.496000,6.496000,9.520000,2,1,1,0"""
1606295480718173013,"""1606295480.599945,38.254759,140.835278,197.480000,0.748000,0.764000,-0.051000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295480825584844,"""1606295480.599945,38.254759,140.835278,197.480000,0.748000,0.764000,-0.051000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295480918551467,"""1606295480.799945,38.254760,140.835279,197.441000,0.791000,0.755000,-0.009000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481025891949,"""1606295480.799945,38.254760,140.835279,197.441000,0.791000,0.755000,-0.009000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481138667776,"""1606295480.999945,38.254762,140.835281,197.437000,0.808000,0.758000,0.000000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481233168788,"""1606295480.999945,38.254762,140.835281,197.437000,0.808000,0.758000,0.000000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481326677615,"""1606295481.199945,38.254764,140.835283,197.461000,0.850000,0.719000,-0.016000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481423400391,"""1606295481.199945,38.254764,140.835283,197.461000,0.850000,0.719000,-0.016000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481529637478,"""1606295481.399945,38.254765,140.835284,197.452000,0.818000,0.732000,-0.006000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481619626167,"""1606295481.399945,38.254765,140.835284,197.452000,0.818000,0.732000,-0.006000,6.496000,6.496000,9.536000,2,1,1,0"""
1606295481720895510,"""1606295481.599945,38.254766,140.835286,197.453000,0.835000,0.830000,-0.002000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295481835338967,"""1606295481.599945,38.254766,140.835286,197.453000,0.835000,0.830000,-0.002000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295481926445294,"""1606295481.799945,38.254768,140.835288,197.489000,0.824000,0.772000,-0.031000,6.512000,6.512000,9.552000,2,1,1,0"""
1606295482040324655,"""1606295481.799945,38.254768,140.835288,197.489000,0.824000,0.772000,-0.031000,6.512000,6.512000,9.552000,2,1,1,0"""
1606295482121586195,"""1606295481.999945,38.254769,140.835289,197.546000,0.806000,0.694000,-0.072000,6.512000,6.512000,9.552000,2,1,1,0"""
1606295482231426122,"""1606295481.999945,38.254769,140.835289,197.546000,0.806000,0.694000,-0.072000,6.512000,6.512000,9.552000,2,1,1,0"""
1606295482360834982,"""1606295482.199945,38.254771,140.835291,197.487000,0.864000,0.688000,-0.010000,6.512000,6.512000,9.552000,2,1,1,0"""
1606295482435441257,"""1606295482.199945,38.254771,140.835291,197.487000,0.864000,0.688000,-0.010000,6.512000,6.512000,9.552000,2,1,1,0"""
1606295482522605050,"""1606295482.399945,38.254773,140.835292,197.548000,0.808000,0.604000,-0.057000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295482630649617,"""1606295482.399945,38.254773,140.835292,197.548000,0.808000,0.604000,-0.057000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295482727078991,"""1606295482.599944,38.254774,140.835294,197.591000,0.799000,0.699000,-0.079000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295482829336558,"""1606295482.599944,38.254774,140.835294,197.591000,0.799000,0.699000,-0.079000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295482937013403,"""1606295482.799944,38.254776,140.835296,197.558000,0.855000,0.764000,-0.039000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295483026884467,"""1606295482.799944,38.254776,140.835296,197.558000,0.855000,0.764000,-0.039000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295483118522970,"""1606295482.999944,38.254777,140.835298,197.633000,0.801000,0.815000,-0.094000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295483295656376,"""1606295482.999944,38.254777,140.835298,197.633000,0.801000,0.815000,-0.094000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295483392442782,"""1606295483.199944,38.254778,140.835300,197.668000,0.751000,0.784000,-0.107000,6.512000,6.512000,9.584001,2,1,1,0"""
1606295483483060736,"""1606295483.199944,38.254778,140.835300,197.668000,0.751000,0.784000,-0.107000,6.512000,6.512000,9.584001,2,1,1,0"""
1606295483551378772,"""1606295483.399944,38.254780,140.835301,197.609000,0.809000,0.769000,-0.041000,6.512000,6.512000,9.584001,2,1,1,0"""
1606295483639847785,"""1606295483.399944,38.254780,140.835301,197.609000,0.809000,0.769000,-0.041000,6.512000,6.512000,9.584001,2,1,1,0"""
1606295483749593478,"""1606295483.599944,38.254781,140.835303,197.675000,0.841000,0.737000,-0.088000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295483851862054,"""1606295483.599944,38.254781,140.835303,197.675000,0.841000,0.737000,-0.088000,6.512000,6.512000,9.568001,2,1,1,0"""
1606295483916888712,"""1606295483.799944,38.254782,140.835305,197.718000,0.779000,0.780000,-0.109000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484027896039,"""1606295483.799944,38.254782,140.835305,197.718000,0.779000,0.780000,-0.109000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484140099789,"""1606295483.999944,38.254784,140.835307,197.643000,0.811000,0.815000,-0.035000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484219892301,"""1606295483.999944,38.254784,140.835307,197.643000,0.811000,0.815000,-0.035000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484351540389,"""1606295484.199944,38.254785,140.835309,197.693000,0.748000,0.947000,-0.074000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484423274339,"""1606295484.199944,38.254785,140.835309,197.693000,0.748000,0.947000,-0.074000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484525673892,"""1606295484.399944,38.254786,140.835311,197.759000,0.707000,0.891000,-0.114000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484621565907,"""1606295484.399944,38.254786,140.835311,197.759000,0.707000,0.891000,-0.114000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484730051388,"""1606295484.599944,38.254788,140.835313,197.711000,0.748000,0.918000,-0.058000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484880667061,"""1606295484.599944,38.254788,140.835313,197.711000,0.748000,0.918000,-0.058000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295484930617387,"""1606295484.799944,38.254789,140.835315,197.738000,0.782000,0.854000,-0.069000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295485016630039,"""1606295484.799944,38.254789,140.835315,197.738000,0.782000,0.854000,-0.069000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295485126400928,"""1606295484.999944,38.254790,140.835317,197.772000,0.730000,0.869000,-0.080000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295485248522286,"""1606295485.99944,38.254791,140.835318,197.773000,0.762000,0.908000,-0.069000,6.464000,6.464000,9.536000,2,1,1,0"""
1606295485328869654,"""1606295485.99944,38.254791,140.835318,197.773000,0.762000,0.908000,-0.069000,6.464000,6.464000,9.536000,2,1,1,0"""
1606295485434487873,"""1606295485.299944,38.254793,140.835320,197.736000,0.734000,0.898000,-0.027000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295485519790100,"""1606295485.299944,38.254793,140.835320,197.736000,0.734000,0.898000,-0.027000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295485631366830,"""1606295485.499944,38.254793,140.835323,197.784000,0.662000,0.898000,-0.060000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295485718717563,"""1606295485.499944,38.254793,140.835323,197.784000,0.662000,0.898000,-0.060000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295485831004070,"""1606295485.699944,38.254795,140.835324,197.831000,0.624000,0.835000,-0.086000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295485920501554,"""1606295485.699944,38.254795,140.835324,197.831000,0.624000,0.835000,-0.086000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295486031775586,"""1606295485.899944,38.254796,140.835326,197.768000,0.662000,0.792000,-0.017000,6.480000,6.480000,9.552000,2,1,1,0"""
1606295486125202859,"""1606295485.899944,38.254796,140.835326,197.768000,0.662000,0.792000,-0.017000,6.480000,6.480000,9.552000,2,1,1,0"""
1606295486230534466,"""1606295486.99944,38.254797,140.835328,197.811000,0.668000,0.706000,-0.044000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486317394562,"""1606295486.99944,38.254797,140.835328,197.811000,0.668000,0.706000,-0.044000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486430637037,"""1606295486.299943,38.254798,140.835329,197.879000,0.678000,0.753000,-0.085000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486517556818,"""1606295486.299943,38.254798,140.835329,197.879000,0.678000,0.753000,-0.085000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486624778350,"""1606295486.499943,38.254800,140.835331,197.802000,0.715000,0.742000,-0.009000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486717485306,"""1606295486.499943,38.254800,140.835331,197.802000,0.715000,0.742000,-0.009000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486826760510,"""1606295486.699943,38.254801,140.835333,197.839000,0.613000,0.805000,-0.042000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295486920098016,"""1606295486.699943,38.254801,140.835333,197.839000,0.613000,0.805000,-0.042000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487024545051,"""1606295486.899943,38.254801,140.835335,197.882000,0.583000,0.769000,-0.072000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487118037408,"""1606295486.899943,38.254801,140.835335,197.882000,0.583000,0.769000,-0.072000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487220393555,"""1606295487.99943,38.254803,140.835336,197.856000,0.612000,0.654000,-0.039000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487325682945,"""1606295487.99943,38.254803,140.835336,197.856000,0.612000,0.654000,-0.039000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487436505893,"""1606295487.299943,38.254804,140.835337,197.834000,0.710000,0.616000,-0.012000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487530470929,"""1606295487.299943,38.254804,140.835337,197.834000,0.710000,0.616000,-0.012000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487631673023,"""1606295487.499943,38.254806,140.835338,197.855000,0.739000,0.528000,-0.019000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487741558935,"""1606295487.499943,38.254806,140.835338,197.855000,0.739000,0.528000,-0.019000,6.496000,6.496000,9.552000,2,1,1,0"""
1606295487831862534,"""1606295487.699943,38.254807,140.835340,197.866000,0.687000,0.515000,-0.023000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295487928774155,"""1606295487.799943,38.254808,140.835340,197.838000,0.719000,0.515000,0.001000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295488022195256,"""1606295487.799943,38.254808,140.835340,197.838000,0.719000,0.515000,0.001000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295488132600625,"""1606295487.999943,38.254809,140.835342,197.820000,0.665000,0.588000,0.014000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295488216632351,"""1606295487.999943,38.254809,140.835342,197.820000,0.665000,0.588000,0.014000,6.480000,6.480000,9.536000,2,1,1,0"""
1606295488320073382,"""1606295488.199943,38.254810,140.835343,197.873000,0.643000,0.611000,-0.025000,6.480000,6.480000,9.552000,2,1,1,0"""
1606295488417670142,"""1606295488.199943,38.254810,140.835343,197.873000,0.643000,0.611000,-0.025000,6.480000,6.480000,9.552000,2,1,1,0"""
1606295488525510809,"""1606295488.399943,38.254811,140.835344,197.913000,0.583000,0.584000,-0.050000,6.480000,6.480000,9.552000,2,1,1,0"""
1606295488633919434,"""1606295488.399943,38.254811,140.835344,197.913000,0.583000,0.584000,-0.050000,6.480000,6.480000,9.552000,2,1,1,0"""
1606295488720290839,"""1606295488.599943,38.254812,140.835346,197.860000,0.588000,0.594000,0.007000,6.480000,6.480000,9.568001,2,1,1,0"""
1606295488834637354,"""1606295488.599943,38.254812,140.835346,197.860000,0.588000,0.594000,0.007000,6.480000,6.480000,9.568001,2,1,1,0"""
1606295488922798381,"""1606295488.799943,38.254813,140.835347,197.837000,0.615000,0.545000,0.026000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489033655826,"""1606295488.799943,38.254813,140.835347,197.837000,0.615000,0.545000,0.026000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489126946873,"""1606295488.999943,38.254814,140.835348,197.845000,0.607000,0.527000,0.019000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489232968994,"""1606295488.999943,38.254814,140.835348,197.845000,0.607000,0.527000,0.019000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489320213846,"""1606295489.199943,38.254815,140.835349,197.893000,0.550000,0.495000,-0.017000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489436980859,"""1606295489.199943,38.254815,140.835349,197.893000,0.550000,0.495000,-0.017000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489520197803,"""1606295489.399943,38.254815,140.835350,197.883000,0.486000,0.436000,-0.003000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489633664456,"""1606295489.399943,38.254815,140.835350,197.883000,0.486000,0.436000,-0.003000,6.496000,6.496000,9.568001,2,1,1,0"""
1606295489717679955,"""1606295489.599943,38.254816,140.835351,197.883000,0.352000,0.383000,-0.001000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295489824912409,"""1606295489.599943,38.254816,140.835351,197.883000,0.352000,0.383000,-0.001000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295489921672067,"""1606295489.799942,38.254816,140.835352,197.876000,0.251000,0.265000,0.005000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295490025663167,"""1606295489.799942,38.254816,140.835352,197.876000,0.251000,0.265000,0.005000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295490117551808,"""1606295489.999942,38.254816,140.835351,197.888000,0.230000,0.132000,-0.001000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295490224694289,"""1606295489.999942,38.254816,140.835351,197.888000,0.230000,0.132000,-0.001000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295490330493405,"""1606295490.199942,38.254817,140.835352,197.888000,0.180000,0.070000,0.001000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295490425727112,"""1606295490.199942,38.254817,140.835352,197.888000,0.180000,0.070000,0.001000,6.496000,6.496000,9.584001,2,1,1,0"""
1606295490517219239,"""1606295490.399942,38.254816,140.835352,197.888000,0.094000,0.027000,0.004000,6.496000,6.496000,9.600000,2,1,1,0"""
1606295490621279399,"""1606295490.399942,38.254816,140.835352,197.888000,0.094000,0.027000,0.004000,6.496000,6.496000,9.600000,2,1,1,0"""
1606295490725576734,"""1606295490.599942,38.254816,140.835352,197.889000,0.048000,-0.004000,0.003000,6.496000,6.496000,9.600000,2,1,1,0"""
1606295490818633389,"""1606295490.599942,38.254816,140.835352,197.889000,0.048000,-0.004000,0.003000,6.496000,6.496000,9.600000,2,1,1,0"""
1606295490924601647,"""1606295490.799942,38.254816,140.835351,197.891000,0.011000,-0.021000,-0.001000,6.496000,6.496000,9.616000,2,1,1,0"""
1606295491017468599,"""1606295490.799942,38.254816,140.835351,197.891000,0.011000,-0.021000,-0.001000,6.496000,6.496000,9.616000,2,1,1,0"""
1606295491124871161,"""1606295490.999942,38.254816,140.835351,197.878000,0.012000,-0.024000,0.007000,6.496000,6.496000,9.632001,2,1,1,0"""
1606295491233681573,"""1606295490.999942,38.254816,140.835351,197.878000,0.012000,-0.024000,0.007000,6.496000,6.496000,9.632001,2,1,1,0"""
1606295491322678812,"""1606295491.199942,38.254816,140.835351,197.878000,0.014000,-0.016000,0.004000,6.496000,6.496000,9.648001,2,1,1,0"""
1606295491437466018,"""1606295491.199942,38.254816,140.835351,197.878000,0.014000,-0.016000,0.004000,6.496000,6.496000,9.648001,2,1,1,0"""
1606295491522783795,"""1606295491.399942,38.254816,140.835351,197.879000,0.011000,-0.001000,0.000000,6.512000,6.512000,9.648001,2,1,1,0"""
1606295491630503386,"""1606295491.399942,38.254816,140.835351,197.879000,0.011000,-0.001000,0.000000,6.512000,6.512000,9.648001,2,1,1,0"""
1606295491718447896,"""1606295491.599942,38.254816,140.835351,197.872000,0.007000,0.007000,0.005000,6.512000,6.512000,9.664001,2,1,1,0"""
1606295491826178597,"""1606295491.599942,38.254816,140.835351,197.872000,0.007000,0.007000,0.005000,6.512000,6.512000,9.664001,2,1,1,0"""
1606295491922748018,"""1606295491.799942,38.254816,140.835351,197.873000,-0.003000,0.005000,0.003000,6.512000,6.512000,9.664001,2,1,1,0"""
1606295492027289307,"""1606295491.899942,38.254816,140.835351,197.876000,-0.007000,-0.006000,0.002000,6.496000,6.496000,9.648001,2,1,1,0"""
1606295492122552624,"""1606295491.999942,38.254816,140.835351,197.869000,-0.005000,-0.010000,0.008000,6.480000,6.480000,9.616000,2,1,1,0"""
1606295492228454345,"""1606295491.999942,38.254816,140.835351,197.869000,-0.005000,-0.010000,0.008000,6.480000,6.480000,9.616000,2,1,1,0"""
1606295492340949926,"""1606295492.199942,38.254816,140.835351,197.868000,-0.006000,-0.011000,0.008000,6.480000,6.480000,9.632001,2,1,1,0"""
1606295492434095451,"""1606295492.199942,38.254816,140.835351,197.868000,-0.006000,-0.011000,0.008000,6.480000,6.480000,9.632001,2,1,1,0"""
1606295492517391551,"""1606295492.399942,38.254816,140.835351,197.872000,0.002000,-0.009000,0.005000,6.496000,6.496000,9.632001,2,1,1,0"""
1606295492625259887,"""1606295492.399942,38.254816,140.835351,197.872000,0.002000,-0.009000,0.005000,6.496000,6.496000,9.632001,2,1,1,0"""
1606295492724693888,"""1606295492.599942,38.254816,140.835351,197.867000,0.020000,-0.004000,0.009000,6.496000,6.496000,9.648001,2,1,1,0"""
1606295492821519590,"""1606295492.599942,38.254816,140.835351,197.867000,0.020000,-0.004000,0.009000,6.496000,6.496000,9.648001,2,1,1,0"""
1606295492917048661,"""1606295492.799942,38.254816,140.835351,197.864000,0.028000,-0.026000,0.011000,6.496000,6.496000,9.648001,2,1,1,0"""
1606295493019634320,"""1606295492.799942,38.254816,140.835351,197.864000,0.028000,-0.026000,0.011000,6.496000,6.496000,9.648001,2,1,1,0"""
